pond_id,week_index,culture_type,age_days,avg_weight_g,shrimp_count,biomass_kg,temperature_c,ph,salinity_ppt,do_mg_l,do_min_mg_l,nh3_mg_l,tan_mg_l,seaweed_biomass_kg,feed_input_kg,feeding_rate_actual,shrimp_seaweed_ratio,buffer_index,oxygen_stress,thermal_stress,weekly_growth_g
P15,186,Monoculture,54,8.601296108686231,72284,621.736,27.838,7.77,30.16,6.42,5.983,0.0532,0.4622,0.0,166.446,0.26771,0.0,0.0,0,0,0.525
P15,187,Monoculture,55,8.401258269799932,84468,709.637,28.371,7.77,29.671,5.791,4.907,0.081,0.1958,0.0,149.742,0.21101,0.0,0.0,0,0,0.476
P15,188,Monoculture,56,9.165679351002549,80631,739.038,29.841,7.573,31.175,5.296,4.637,0.0541,0.0766,0.0,161.127,0.21802,0.0,0.0,0,0,0.575
P15,189,Monoculture,57,8.80903945259617,84608,745.315,27.471,7.736,30.157,6.21,6.129,0.0896,0.4893,0.0,192.591,0.2584,0.0,0.0,0,0,0.4389
P15,190,Monoculture,58,9.178753130709401,85445,784.279,29.186,7.77,29.455,5.98,5.866,0.0812,0.4557,0.0,210.984,0.26902,0.0,0.0,0,0,0.6351
P15,191,Monoculture,59,9.431617195835425,88107,830.991,27.966,7.568,30.068,5.896,4.888,0.031,0.2137,0.0,158.752,0.19104,0.0,0.0,0,0,0.534
P15,192,Monoculture,60,9.089405042746675,87938,799.304,27.0,7.681,29.782,6.246,5.669,0.0141,0.0838,0.0,190.345,0.23814,0.0,0.0,0,0,0.518
P15,193,Monoculture,61,9.337062167982376,84365,787.721,30.065,7.557,30.044,5.78,4.93,0.024,0.2414,0.0,200.543,0.25459,0.0,0.0,0,0,0.552
P15,194,Monoculture,62,9.756738461907617,77705,758.147,27.382,7.77,29.766,5.696,5.41,0.0126,0.2312,0.0,185.648,0.24487,0.0,0.0,0,0,0.5381
P15,195,Monoculture,63,9.44658209367224,77593,732.989,29.532,7.756,29.569,5.71,5.393,0.104,0.5644,0.0,147.132,0.20073,0.0,0.0,0,0,0.2564
P15,196,Monoculture,64,9.228335250912036,73478,678.08,27.559,7.607,30.124,5.159,4.67,0.0375,0.3601,0.0,232.447,0.3428,0.0,0.0,0,0,0.6572
P15,197,Monoculture,65,9.893367292525904,76870,760.503,29.239,7.62,29.837,6.105,5.751,0.1084,0.2124,0.0,183.325,0.24106,0.0,0.0,0,0,0.1598
P15,198,Monoculture,66,10.034816293017627,80374,806.538,28.879,7.478,30.716,6.953,6.077,0.0974,0.1031,0.0,118.928,0.14745,0.0,0.0,0,0,0.6585
P15,199,Monoculture,67,10.328594705293556,72907,753.027,28.729,7.626,29.185,6.135,5.921,0.1004,0.4078,0.0,119.944,0.15928,0.0,0.0,0,0,0.3031
P15,200,Monoculture,68,10.100145283639442,86774,876.43,31.0,7.554,29.397,5.697,4.858,0.0715,0.3525,0.0,300.102,0.34241,0.0,0.0,0,0,0.5843
P15,201,Monoculture,69,10.530092806020837,70074,737.886,28.685,7.419,29.766,6.616,6.366,0.0624,0.0777,0.0,257.605,0.34911,0.0,0.0,0,0,0.6042
P15,202,Monoculture,70,10.445715641496193,80515,841.037,27.51,7.77,30.298,6.258,5.455,0.0442,0.0697,0.0,207.467,0.24668,0.0,0.0,0,0,0.5947
P15,203,Monoculture,71,10.547209393774148,72349,763.08,27.0,7.499,29.222,5.716,5.088,0.0317,0.5364,0.0,193.029,0.25296,0.0,0.0,0,0,0.6753
P15,204,Monoculture,72,11.07341942788333,74568,825.723,27.928,7.67,29.919,6.265,5.103,0.0797,0.1598,0.0,159.893,0.19364,0.0,0.0,0,0,0.6485
P15,205,Monoculture,73,10.894909080251711,77145,840.488,30.861,7.632,29.607,5.608,5.498,0.0809,0.351,0.0,143.45,0.17067,0.0,0.0,0,0,0.7775
P15,206,Monoculture,74,10.487723558346142,87634,919.081,27.707,7.41,29.478,5.363,4.871,0.0902,0.2105,0.0,141.015,0.15343,0.0,0.0,0,0,0.8341
P15,207,Monoculture,75,11.328181566861854,79750,903.422,29.443,7.541,29.006,5.853,5.201,0.0398,0.4221,0.0,168.596,0.18662,0.0,0.0,0,0,0.7842
P15,208,Monoculture,76,11.192358614902334,82663,925.194,29.166,7.731,29.519,6.521,6.217,0.0143,0.517,0.0,205.44,0.22205,0.0,0.0,0,0,0.7459
P15,209,Monoculture,77,11.135869962801833,73182,814.945,31.0,7.474,29.557,5.485,5.157,0.0307,0.464,0.0,118.489,0.1454,0.0,0.0,0,0,0.8413
P15,210,Monoculture,78,11.366119717269502,80609,916.212,27.935,7.681,29.915,5.776,5.549,0.0474,0.4887,0.0,257.57,0.28112,0.0,0.0,0,0,0.9476
P15,211,Monoculture,79,11.55287612236541,73154,845.139,27.584,7.479,30.145,6.191,5.984,0.0428,0.2029,0.0,127.61,0.15099,0.0,0.0,0,0,0.8739
P15,212,Monoculture,80,12.193263648168115,88714,1081.713,28.58,7.77,30.242,5.335,4.496,0.0721,0.1525,0.0,376.404,0.34797,0.0,0.0,0,0,0.7688
P15,213,Monoculture,81,12.052709941555506,84646,1020.214,27.0,7.613,29.771,5.853,5.074,0.1039,0.4561,0.0,149.629,0.14666,0.0,0.0,0,0,0.5247
P15,214,Monoculture,82,12.316215140517372,76007,936.119,28.256,7.77,28.816,5.927,5.519,0.1038,0.1869,0.0,265.351,0.28346,0.0,0.0,0,0,0.4778
P15,215,Monoculture,83,11.694347350236686,70655,826.264,28.037,7.594,30.675,5.109,4.526,0.0164,0.3217,0.0,247.698,0.29978,0.0,0.0,0,0,0.7359
P15,216,Monoculture,84,12.617576981578194,80446,1015.034,30.022,7.77,28.996,6.083,5.776,0.0461,0.4294,0.0,168.031,0.16554,0.0,0.0,0,0,0.8273
P15,217,Monoculture,85,12.287251518387086,83832,1030.065,29.092,7.59,29.689,6.132,5.653,0.1044,0.2731,0.0,230.276,0.22356,0.0,0.0,0,0,0.6042
P15,218,Monoculture,86,12.226939894433018,85544,1045.941,28.488,7.726,29.125,6.214,5.826,0.0245,0.4715,0.0,161.643,0.15454,0.0,0.0,0,0,0.9351
P15,219,Monoculture,87,12.764352935250015,89312,1140.01,27.0,7.701,29.822,5.726,5.33,0.0208,0.4199,0.0,368.244,0.32302,0.0,0.0,0,0,0.9208
P15,220,Monoculture,88,12.446422694570554,73994,920.961,27.82,7.718,28.883,5.571,4.785,0.0778,0.1229,0.0,157.927,0.17148,0.0,0.0,0,0,0.8584
P15,221,Monoculture,89,12.74271866986775,76092,969.619,28.388,7.724,29.876,5.39,5.235,0.0214,0.1314,0.0,164.415,0.16957,0.0,0.0,0,0,0.9141
P15,222,Monoculture,90,12.979258952767129,81944,1063.572,28.639,7.719,29.134,6.469,6.059,0.0579,0.1162,0.0,275.518,0.25905,0.0,0.0,0,0,0.9364
P15,223,Monoculture,91,12.882272446089603,85468,1101.022,28.564,7.704,29.66,6.648,6.303,0.063,0.3073,0.0,315.29,0.28636,0.0,0.0,0,0,1.019
P15,224,Monoculture,92,13.139962876095726,73517,966.011,28.477,7.744,29.748,6.101,5.246,0.0917,0.1779,0.0,169.708,0.17568,0.0,0.0,0,0,0.9432
P15,225,Monoculture,93,13.658498253813043,84196,1149.991,28.442,7.649,29.804,5.557,5.422,0.0663,0.3897,0.0,208.533,0.18133,0.0,0.0,0,0,1.0243
P15,226,Monoculture,94,13.345705730695297,80071,1068.604,27.358,7.41,29.163,5.811,5.194,0.0274,0.1823,0.0,265.689,0.24863,0.0,0.0,0,0,0.9731
P15,227,Monoculture,95,13.849147834488186,74590,1033.008,29.402,7.691,29.735,6.655,6.5,0.0702,0.3811,0.0,315.507,0.30543,0.0,0.0,0,0,0.8863
P15,228,Monoculture,96,13.895136410777498,82762,1149.989,30.014,7.77,29.691,5.824,4.935,0.1034,0.0936,0.0,254.497,0.2213,0.0,0.0,0,0,0.643
P15,229,Monoculture,97,13.657392753939918,76482,1044.545,30.881,7.421,30.099,5.835,5.305,0.0782,0.5127,0.0,269.741,0.25824,0.0,0.0,0,0,1.0596
P15,230,Monoculture,98,14.0,82142,1149.988,29.371,7.757,29.73,5.399,5.02,0.073,0.3425,0.0,350.027,0.30437,0.0,0.0,0,0,1.0138
P15,231,Monoculture,22,4.5,82223,370.003,29.081,7.726,30.961,6.044,5.665,0.0502,0.3568,0.0,124.052,0.33527,0.0,0.0,0,0,0.1527
P15,232,Monoculture,23,4.506598181477978,82102,370.001,28.867,7.411,29.797,6.32,6.19,0.0456,0.359,0.0,115.949,0.31338,0.0,0.0,0,0,0.1636
P15,233,Monoculture,24,4.5,82223,370.003,27.0,7.41,28.774,6.034,5.849,0.0433,0.1511,0.0,94.283,0.25482,0.0,0.0,0,0,0.05
P15,234,Monoculture,25,4.602345809528442,80394,370.001,27.854,7.573,29.403,5.829,5.55,0.0406,0.3594,0.0,72.015,0.19464,0.0,0.0,0,0,0.05
P15,235,Monoculture,26,4.978340589784419,80404,400.278,28.857,7.746,30.151,6.032,5.857,0.0829,0.2915,0.0,114.291,0.28553,0.0,0.0,0,0,0.2404
P15,236,Monoculture,27,5.132094842588684,74648,383.101,28.606,7.601,30.797,6.65,6.139,0.102,0.1193,0.0,107.288,0.28005,0.0,0.0,0,0,0.05
P15,237,Monoculture,28,5.555730041346981,81498,452.781,30.177,7.762,29.941,5.82,5.507,0.0221,0.4248,0.0,91.711,0.20255,0.0,0.0,0,0,0.0662
P15,238,Monoculture,29,5.025402231739026,85857,431.466,28.587,7.515,29.439,6.086,5.684,0.0737,0.3496,0.0,65.36,0.15148,0.0,0.0,0,0,0.2665
P15,239,Monoculture,30,5.460802457059618,83391,455.382,28.222,7.676,29.176,5.575,4.78,0.0885,0.4676,0.0,133.007,0.29208,0.0,0.0,0,0,0.05
P15,240,Monoculture,31,5.57055978709475,86505,481.881,27.639,7.602,29.699,5.744,5.181,0.0349,0.0864,0.0,149.889,0.31105,0.0,0.0,0,0,0.1905
P15,241,Monoculture,32,5.557241175722093,78477,436.116,29.075,7.77,28.991,5.576,4.888,0.0964,0.4333,0.0,101.392,0.23249,0.0,0.0,0,0,0.1654
P15,242,Monoculture,33,5.817783452744307,89414,520.191,30.213,7.7,29.258,5.373,4.943,0.0902,0.1263,0.0,178.338,0.34283,0.0,0.0,0,0,0.232
P15,243,Monoculture,34,6.165324900894985,77421,477.326,27.852,7.683,30.046,5.493,5.07,0.1,0.1931,0.0,90.012,0.18858,0.0,0.0,0,0,0.05
P15,244,Monoculture,35,6.305785378881179,76346,481.421,27.747,7.575,30.539,5.74,4.92,0.0542,0.1216,0.0,109.655,0.22777,0.0,0.0,0,0,0.2082
P15,245,Monoculture,36,6.234559925716006,84886,529.227,28.02,7.5,29.66,6.211,5.812,0.0828,0.1358,0.0,177.253,0.33493,0.0,0.0,0,0,0.2514
P15,246,Monoculture,37,7.053258739799792,73182,516.172,30.127,7.653,29.644,5.84,5.417,0.1088,0.533,0.0,170.576,0.33046,0.0,0.0,0,0,0.05
P15,247,Monoculture,38,6.791842834597349,72236,490.616,28.728,7.487,30.136,5.686,5.392,0.1089,0.3766,0.0,77.703,0.15838,0.0,0.0,0,0,0.05
P15,248,Monoculture,39,6.384197359033338,72166,460.722,29.547,7.77,29.568,5.716,4.959,0.0816,0.3857,0.0,128.413,0.27872,0.0,0.0,0,0,0.2118
P15,249,Monoculture,40,6.518417145927881,77946,508.085,29.515,7.439,29.419,5.665,4.867,0.0971,0.127,0.0,80.085,0.15762,0.0,0.0,0,0,0.3805
P15,250,Monoculture,41,7.097370227286473,72318,513.268,28.137,7.736,29.39,5.962,5.042,0.0144,0.4752,0.0,159.748,0.31124,0.0,0.0,0,0,0.3408
P15,251,Monoculture,42,6.857979099351871,71418,489.783,28.601,7.77,29.412,6.084,5.039,0.0883,0.3283,0.0,81.934,0.16729,0.0,0.0,0,0,0.4475
P15,252,Monoculture,43,6.791281281581839,86269,585.877,29.278,7.692,29.759,5.243,4.772,0.021,0.3621,0.0,125.736,0.21461,0.0,0.0,0,0,0.2749
P15,253,Monoculture,44,7.532796536012761,85554,644.461,27.0,7.689,29.812,5.428,4.669,0.0864,0.4677,0.0,205.109,0.31827,0.0,0.0,0,0,0.2465
P15,254,Monoculture,45,7.412020046645727,78487,581.747,28.205,7.77,29.213,6.251,6.043,0.0388,0.0567,0.0,89.267,0.15345,0.0,0.0,0,0,0.3269
P15,255,Monoculture,46,7.229556681950717,87966,635.955,27.298,7.696,29.069,5.902,5.282,0.0385,0.1416,0.0,217.384,0.34182,0.0,0.0,0,0,0.3056
P15,256,Monoculture,47,7.449898315415999,81469,606.936,28.62,7.77,29.258,5.74,4.88,0.0571,0.4249,0.0,106.503,0.17548,0.0,0.0,0,0,0.5121
P15,257,Monoculture,48,7.856514733137939,85030,668.039,28.046,7.77,30.883,5.847,5.349,0.0446,0.1122,0.0,198.598,0.29728,0.0,0.0,0,0,0.3141
P15,258,Monoculture,49,8.012118491710917,85662,686.334,27.952,7.723,29.385,5.829,5.094,0.0599,0.5075,0.0,188.23,0.27425,0.0,0.0,0,0,0.4535
P15,259,Monoculture,50,8.032042188708447,89642,720.008,29.722,7.71,29.615,5.964,5.766,0.0204,0.5115,0.0,106.429,0.14782,0.0,0.0,0,0,0.4354
P15,260,Monoculture,51,7.811329954197161,86903,678.828,29.132,7.77,28.622,6.039,5.789,0.0987,0.5117,0.0,142.376,0.20974,0.0,0.0,0,0,0.3961
P15,261,Monoculture,52,8.450298220066596,85633,723.624,29.409,7.77,30.846,5.701,4.962,0.036,0.1963,0.0,202.859,0.28034,0.0,0.0,0,0,0.4225
P15,262,Monoculture,53,8.432243700844577,75286,634.83,29.478,7.564,30.021,5.91,5.849,0.09,0.0547,0.0,92.426,0.14559,0.0,0.0,0,0,0.4419
P15,263,Monoculture,54,8.252382336250816,72415,597.596,29.959,7.595,28.989,4.991,4.72,0.0327,0.5177,0.0,110.919,0.18561,0.0,0.0,0,0,0.574
P15,264,Monoculture,55,8.916538898791677,88252,786.902,27.0,7.749,29.99,6.109,5.624,0.06,0.4603,0.0,194.538,0.24722,0.0,0.0,0,0,0.3713
P15,265,Monoculture,56,8.715725083874254,77294,673.673,29.368,7.77,29.846,5.719,5.14,0.0419,0.3556,0.0,172.301,0.25576,0.0,0.0,0,0,0.4129
P15,266,Monoculture,57,8.823072850901399,83564,737.291,27.016,7.692,29.535,5.586,4.737,0.0755,0.1535,0.0,153.783,0.20858,0.0,0.0,0,0,0.5604
P15,267,Monoculture,58,9.130958326499066,89581,817.96,28.949,7.603,30.522,6.226,5.505,0.0631,0.3269,0.0,121.479,0.14851,0.0,0.0,0,0,0.5419
P15,268,Monoculture,59,9.183664124766473,72756,668.167,31.0,7.77,29.938,5.823,5.089,0.0313,0.5877,0.0,156.01,0.23349,0.0,0.0,0,0,0.4852
P15,269,Monoculture,60,9.23778341262216,86727,801.165,27.218,7.77,28.872,5.339,5.154,0.0337,0.1107,0.0,275.993,0.34449,0.0,0.0,0,0,0.4842
P15,270,Monoculture,61,9.280643821786176,74168,688.327,28.784,7.77,30.393,6.298,5.632,0.1003,0.2584,0.0,217.82,0.31645,0.0,0.0,0,0,0.2783
P15,271,Monoculture,62,9.617414072396619,88004,846.371,27.096,7.714,29.137,5.749,4.805,0.067,0.5191,0.0,193.814,0.22899,0.0,0.0,0,0,0.6615
P15,272,Monoculture,63,9.870172327425504,73966,730.057,28.404,7.702,29.707,5.761,5.037,0.0348,0.2941,0.0,235.212,0.32218,0.0,0.0,0,0,0.6205
P15,273,Monoculture,64,9.696936384165264,81815,793.355,28.87,7.732,29.429,5.829,5.579,0.021,0.1636,0.0,244.744,0.30849,0.0,0.0,0,0,0.548
P15,274,Monoculture,65,10.288039153339456,76713,789.226,28.238,7.77,28.814,5.655,5.065,0.0823,0.2023,0.0,183.482,0.23248,0.0,0.0,0,0,0.6412
P15,275,Monoculture,66,10.151883984433432,71580,726.672,29.537,7.473,29.532,6.188,5.427,0.0866,0.3832,0.0,160.839,0.22134,0.0,0.0,0,0,0.6598
P15,276,Monoculture,67,10.051666584473383,84125,845.596,27.0,7.662,29.926,5.866,5.405,0.095,0.3328,0.0,135.169,0.15985,0.0,0.0,0,0,0.5878
P15,277,Monoculture,68,10.160897744773091,71466,726.159,27.697,7.611,29.288,5.82,5.26,0.048,0.3582,0.0,177.861,0.24493,0.0,0.0,0,0,0.745
P15,278,Monoculture,69,10.058459448881983,87710,882.227,27.462,7.706,30.88,5.96,5.707,0.1023,0.3909,0.0,240.857,0.27301,0.0,0.0,0,0,0.2189
P15,279,Monoculture,70,10.392969907471734,76636,796.476,27.0,7.77,28.284,6.422,5.752,0.082,0.5843,0.0,275.164,0.34548,0.0,0.0,0,0,0.6788
P15,280,Monoculture,71,10.632142118939138,71996,765.472,30.019,7.77,29.076,6.188,5.676,0.0399,0.2592,0.0,162.324,0.21206,0.0,0.0,0,0,0.7394
P15,281,Monoculture,72,11.163430817350193,78314,874.253,29.12,7.77,30.56,5.622,5.039,0.0753,0.24,0.0,134.693,0.15407,0.0,0.0,0,0,0.7194
P15,282,Monoculture,73,11.064527117876398,83656,925.614,30.166,7.77,30.7,5.922,5.028,0.0207,0.283,0.0,164.766,0.17801,0.0,0.0,0,0,0.7151
P15,283,Monoculture,74,11.098411279430112,83798,930.025,29.747,7.751,29.781,6.163,6.091,0.0974,0.1463,0.0,301.264,0.32393,0.0,0.0,0,0,0.6003
P15,284,Monoculture,75,11.462886545527653,87035,997.672,27.0,7.616,28.621,5.33,4.998,0.0719,0.5598,0.0,160.468,0.16084,0.0,0.0,0,0,0.766
P15,285,Monoculture,76,11.575923665267448,79787,923.608,28.662,7.77,29.864,5.898,5.451,0.0659,0.2113,0.0,268.369,0.29057,0.0,0.0,0,0,0.7474
P15,286,Monoculture,77,11.461569813285234,71543,819.995,29.204,7.458,28.929,6.172,5.397,0.0804,0.4564,0.0,227.936,0.27797,0.0,0.0,0,0,0.6724
P15,287,Monoculture,78,11.466123535203032,74663,856.095,28.292,7.61,30.211,5.757,4.819,0.0904,0.5868,0.0,234.694,0.27414,0.0,0.0,0,0,0.7206
P15,288,Monoculture,79,11.626150328117953,72986,848.546,27.0,7.77,29.204,6.226,5.608,0.0515,0.1018,0.0,280.144,0.33015,0.0,0.0,0,0,0.5947
P15,289,Monoculture,80,11.822316608343234,74416,879.77,29.4,7.77,28.915,6.242,5.813,0.054,0.4392,0.0,124.634,0.14167,0.0,0.0,0,0,0.6786
P15,290,Monoculture,81,11.819467378012963,72078,851.924,29.433,7.77,29.851,5.407,4.749,0.0116,0.5224,0.0,233.206,0.27374,0.0,0.0,0,0,0.8225
P15,291,Monoculture,82,11.754022159711688,86685,1018.897,28.23,7.591,29.684,6.25,5.725,0.0996,0.0509,0.0,255.2,0.25047,0.0,0.0,0,0,0.8798
P15,292,Monoculture,83,12.35050443662278,86548,1068.911,28.49,7.77,30.23,6.198,6.079,0.0889,0.4139,0.0,333.274,0.31179,0.0,0.0,0,0,0.8172
P15,293,Monoculture,84,12.147216495673558,83112,1009.579,31.0,7.691,29.945,5.77,4.87,0.024,0.338,0.0,348.757,0.34545,0.0,0.0,0,0,0.8441
P15,294,Monoculture,85,11.916850752501436,83837,999.073,30.76,7.617,30.299,5.707,5.645,0.1099,0.2071,0.0,166.831,0.16699,0.0,0.0,0,0,0.4444
P15,295,Monoculture,86,12.595942033554167,79785,1004.967,27.885,7.77,29.603,5.852,5.38,0.1009,0.3452,0.0,252.944,0.25169,0.0,0.0,0,0,0.607
P15,296,Monoculture,87,12.459920699971335,82578,1028.915,29.24,7.592,29.578,6.093,5.262,0.0444,0.2163,0.0,170.083,0.1653,0.0,0.0,0,0,0.8584
P15,297,Monoculture,88,12.301591552385409,83107,1022.348,28.692,7.77,30.794,5.779,5.693,0.0362,0.4154,0.0,301.182,0.2946,0.0,0.0,0,0,0.8206
P15,298,Monoculture,89,12.826041907030843,84066,1078.234,29.114,7.642,29.277,6.401,6.035,0.0677,0.2413,0.0,192.109,0.17817,0.0,0.0,0,0,0.9784
P15,299,Monoculture,90,13.242460590171543,77583,1027.39,28.431,7.623,30.14,5.805,5.536,0.0785,0.0501,0.0,192.852,0.18771,0.0,0.0,0,0,0.9196
P15,300,Monoculture,91,13.01791647792778,70023,911.554,29.496,7.652,30.5,5.887,5.269,0.0381,0.5757,0.0,224.882,0.2467,0.0,0.0,0,0,0.9559
P15,301,Monoculture,92,13.242679165381839,86840,1149.994,27.691,7.77,31.04,5.868,5.856,0.063,0.3885,0.0,371.783,0.32329,0.0,0.0,0,0,0.8903
P15,302,Monoculture,93,13.32758352544566,77949,1038.872,29.264,7.71,29.914,6.179,5.401,0.0439,0.1721,0.0,178.556,0.17188,0.0,0.0,0,0,0.9738
P15,303,Monoculture,94,13.118826708940752,76064,997.87,28.839,7.41,29.757,5.785,5.18,0.068,0.1892,0.0,167.422,0.16778,0.0,0.0,0,0,0.9297
P15,304,Monoculture,95,13.505063103959026,83817,1131.954,28.981,7.592,30.049,5.858,5.252,0.0353,0.3205,0.0,258.081,0.228,0.0,0.0,0,0,0.9351
P15,305,Monoculture,96,13.506881682493377,80972,1093.679,27.0,7.77,28.791,6.152,5.844,0.0948,0.479,0.0,309.192,0.28271,0.0,0.0,0,0,0.8965
P15,306,Monoculture,97,13.709893492912268,83881,1150.0,29.828,7.745,29.494,6.171,5.491,0.0993,0.2687,0.0,184.222,0.16019,0.0,0.0,0,0,0.9817
P15,307,Monoculture,98,13.81662120473548,80867,1117.309,28.685,7.445,30.165,5.768,5.146,0.0369,0.1252,0.0,351.021,0.31417,0.0,0.0,0,0,1.1235
P15,308,Monoculture,22,4.5,89577,403.096,29.106,7.508,29.993,5.389,4.716,0.0311,0.2017,0.0,99.323,0.2464,0.0,0.0,0,0,0.05
P15,309,Monoculture,23,4.655965079943574,84170,391.893,27.752,7.77,29.613,6.91,6.287,0.097,0.2712,0.0,130.238,0.33233,0.0,0.0,0,0,0.0648
P15,310,Monoculture,24,4.838220266010866,88120,426.344,28.918,7.552,30.169,5.965,5.649,0.0338,0.2765,0.0,67.055,0.15728,0.0,0.0,0,0,0.05
P15,311,Monoculture,25,4.969813299787603,74450,370.003,28.276,7.561,29.632,5.881,4.925,0.1062,0.1985,0.0,77.109,0.2084,0.0,0.0,0,0,0.05
P15,312,Monoculture,26,4.678781307140708,82274,384.942,27.882,7.717,28.978,5.891,5.298,0.0416,0.5498,0.0,67.847,0.17625,0.0,0.0,0,0,0.1177
P15,313,Monoculture,27,5.330277941213168,84668,451.304,28.026,7.77,30.404,6.754,6.3,0.0996,0.3084,0.0,122.015,0.27036,0.0,0.0,0,0,0.2002
P15,314,Monoculture,28,5.040290487567273,73469,370.305,31.0,7.662,29.287,5.843,5.636,0.0975,0.0962,0.0,79.935,0.21586,0.0,0.0,0,0,0.2024
P15,315,Monoculture,29,5.988939059690619,77062,461.52,27.542,7.683,30.348,6.185,5.509,0.0872,0.3621,0.0,96.433,0.20895,0.0,0.0,0,0,0.2091
P15,316,Monoculture,30,5.566527974250284,84749,471.758,28.932,7.41,29.152,6.518,6.439,0.046,0.0592,0.0,69.075,0.14642,0.0,0.0,0,0,0.3296
P15,317,Monoculture,31,5.361882182900617,70882,380.061,27.0,7.549,29.862,6.021,5.492,0.0391,0.0688,0.0,120.264,0.31643,0.0,0.0,0,0,0.0577
P15,318,Monoculture,32,5.700817699196937,88344,503.633,27.0,7.77,29.32,6.827,6.467,0.0463,0.278,0.0,136.992,0.27201,0.0,0.0,0,0,0.2764
P15,319,Monoculture,33,5.689696540427485,75121,427.416,28.972,7.609,29.563,6.652,6.246,0.0115,0.1971,0.0,135.213,0.31635,0.0,0.0,0,0,0.1841
P15,320,Monoculture,34,6.192465625675378,85470,529.27,29.371,7.77,29.477,6.026,5.892,0.0609,0.0783,0.0,120.272,0.22724,0.0,0.0,0,0,0.2112
P15,321,Monoculture,35,6.8645035395475835,77612,532.768,27.907,7.77,29.567,5.613,5.368,0.1011,0.5702,0.0,92.282,0.17321,0.0,0.0,0,0,0.05
P15,322,Monoculture,36,6.258686547961274,88243,552.285,28.444,7.77,29.888,5.836,5.492,0.0408,0.2012,0.0,124.456,0.22535,0.0,0.0,0,0,0.2525
P15,323,Monoculture,37,6.414704946827943,82615,529.951,28.303,7.439,29.802,5.755,4.884,0.0203,0.31,0.0,161.465,0.30468,0.0,0.0,0,0,0.1294
P15,324,Monoculture,38,6.319127330377629,74342,469.777,29.12,7.41,29.454,6.12,4.999,0.0408,0.0892,0.0,77.926,0.16588,0.0,0.0,0,0,0.1542
P15,325,Monoculture,39,6.312488867534933,74967,473.228,27.0,7.77,30.182,5.883,5.344,0.0417,0.4977,0.0,86.071,0.18188,0.0,0.0,0,0,0.226
P15,326,Monoculture,40,6.939202395562817,87704,608.596,29.663,7.77,29.469,5.976,5.504,0.0825,0.2729,0.0,119.521,0.19639,0.0,0.0,0,0,0.2885
P15,327,Monoculture,41,7.02577369631202,80195,563.432,30.547,7.77,28.776,5.389,5.324,0.0265,0.4955,0.0,152.992,0.27154,0.0,0.0,0,0,0.2671
P15,328,Monoculture,42,6.598205380086884,84460,557.284,27.257,7.624,30.148,5.187,4.834,0.0656,0.4429,0.0,133.191,0.239,0.0,0.0,0,0,0.2712
P15,329,Monoculture,43,6.629657049374335,78589,521.018,27.0,7.742,29.739,6.639,6.5,0.0546,0.3663,0.0,89.626,0.17202,0.0,0.0,0,0,0.3484
P15,330,Monoculture,44,7.733625786153854,70747,547.131,30.242,7.524,29.825,5.598,5.478,0.0504,0.3304,0.0,153.561,0.28067,0.0,0.0,0,0,0.3543
P15,331,Monoculture,45,7.139226061711373,84866,605.878,29.379,7.541,30.116,5.582,4.998,0.0299,0.1323,0.0,124.286,0.20513,0.0,0.0,0,0,0.3232
P15,332,Monoculture,46,7.376554776343618,86453,637.725,29.828,7.451,29.444,5.475,4.518,0.1056,0.5718,0.0,121.262,0.19015,0.0,0.0,0,0,0.05
P15,333,Monoculture,47,7.697146560451061,74933,576.77,28.145,7.77,29.861,5.512,5.382,0.0117,0.1684,0.0,125.512,0.21761,0.0,0.0,0,0,0.4837
P15,334,Monoculture,48,7.662238040905369,73672,564.492,30.304,7.624,29.011,6.055,5.193,0.0304,0.5531,0.0,184.729,0.32725,0.0,0.0,0,0,0.3611
P15,335,Monoculture,49,7.8589145405347915,78197,614.544,27.422,7.77,29.527,5.65,5.092,0.102,0.1185,0.0,163.627,0.26626,0.0,0.0,0,0,0.0611
P15,336,Monoculture,50,8.1526939856896,71133,579.926,28.897,7.71,29.829,5.938,5.76,0.1051,0.1742,0.0,158.88,0.27397,0.0,0.0,0,0,0.05
P15,337,Monoculture,51,8.092539406799286,83644,676.892,28.416,7.514,28.769,6.698,5.954,0.0732,0.4673,0.0,107.314,0.15854,0.0,0.0,0,0,0.5378
P15,338,Monoculture,52,8.027906002946482,80703,647.876,27.482,7.77,29.68,5.959,5.569,0.0958,0.1838,0.0,203.219,0.31367,0.0,0.0,0,0,0.4986
P15,339,Monoculture,53,8.668619944221277,84168,729.62,29.217,7.458,30.361,6.363,5.946,0.0938,0.5968,0.0,160.742,0.22031,0.0,0.0,0,0,0.3731
P15,340,Monoculture,54,8.605401718080378,87871,756.165,30.618,7.651,30.143,5.732,5.652,0.1071,0.3854,0.0,240.785,0.31843,0.0,0.0,0,0,0.1234
P15,341,Monoculture,55,8.179554467547986,71963,588.625,28.569,7.511,30.212,6.441,6.131,0.051,0.1398,0.0,114.413,0.19437,0.0,0.0,0,0,0.5224
P15,342,Monoculture,56,8.723758781721251,84942,741.014,27.468,7.657,30.894,6.303,5.653,0.1025,0.2246,0.0,251.305,0.33914,0.0,0.0,0,0,0.2042
